,Date,PageViews,Rank,Reach
247,2020-09-02,"{'PerMillion': '59', 'PerUser': '4.70'}",891,{'PerMillion': '530'}
248,2020-09-03,"{'PerMillion': '50', 'PerUser': '3.60'}",880,{'PerMillion': '570'}
249,2020-09-04,"{'PerMillion': '50', 'PerUser': '3.60'}",885,{'PerMillion': '560'}
250,2020-09-05,"{'PerMillion': '44', 'PerUser': '3.60'}",1166,{'PerMillion': '440'}
251,2020-09-06,"{'PerMillion': '38', 'PerUser': '3.60'}",1441,{'PerMillion': '370'}
252,2020-09-07,"{'PerMillion': '48', 'PerUser': '4.00'}",1027,{'PerMillion': '490'}
253,2020-09-08,"{'PerMillion': '41', 'PerUser': '3.20'}",984,{'PerMillion': '540'}
254,2020-09-09,"{'PerMillion': '41', 'PerUser': '3.10'}",923,{'PerMillion': '550'}
255,2020-09-10,"{'PerMillion': '30', 'PerUser': '3.00'}",1344,{'PerMillion': '420'}
256,2020-09-11,"{'PerMillion': '33', 'PerUser': '3.30'}",1356,{'PerMillion': '400'}
257,2020-09-12,"{'PerMillion': '33', 'PerUser': '3.40'}",1541,{'PerMillion': '350'}
258,2020-09-13,"{'PerMillion': '46', 'PerUser': '3.90'}",1203,{'PerMillion': '430'}
259,2020-09-14,"{'PerMillion': '57', 'PerUser': '3.90'}",757,{'PerMillion': '620'}
260,2020-09-15,"{'PerMillion': '45', 'PerUser': '3.80'}",997,{'PerMillion': '510'}
261,2020-09-16,"{'PerMillion': '39', 'PerUser': '3.20'}",1053,{'PerMillion': '510'}
262,2020-09-17,"{'PerMillion': '49', 'PerUser': '3.60'}",863,{'PerMillion': '580'}
263,2020-09-18,"{'PerMillion': '39', 'PerUser': '3.80'}",1200,{'PerMillion': '430'}
264,2020-09-19,"{'PerMillion': '37', 'PerUser': '3.80'}",1475,{'PerMillion': '360'}
265,2020-09-20,"{'PerMillion': '39', 'PerUser': '3.70'}",1368,{'PerMillion': '390'}
266,2020-09-21,"{'PerMillion': '53', 'PerUser': '4.70'}",1004,{'PerMillion': '480'}
267,2020-09-22,"{'PerMillion': '48', 'PerUser': '4.00'}",1000,{'PerMillion': '500'}
268,2020-09-23,"{'PerMillion': '48', 'PerUser': '3.10'}",765,{'PerMillion': '670'}
269,2020-09-24,"{'PerMillion': '35', 'PerUser': '3.10'}",1163,{'PerMillion': '470'}
270,2020-09-25,"{'PerMillion': '42', 'PerUser': '3.80'}",1082,{'PerMillion': '460'}
271,2020-09-26,"{'PerMillion': '44', 'PerUser': '3.40'}",1098,{'PerMillion': '480'}
272,2020-09-27,"{'PerMillion': '33', 'PerUser': '3.60'}",1709,{'PerMillion': '330'}
