,Date,PageViews,Rank,Reach
226,2020-08-12,"{'PerMillion': '6.1', 'PerUser': '2.00'}",5976,{'PerMillion': '120'}
227,2020-08-13,"{'PerMillion': '4.2', 'PerUser': '3.00'}",11433,{'PerMillion': '60'}
228,2020-08-14,"{'PerMillion': '13', 'PerUser': '6.00'}",6721,{'PerMillion': '80'}
229,2020-08-15,"{'PerMillion': '14', 'PerUser': '3.40'}",4143,{'PerMillion': '140'}
230,2020-08-16,"{'PerMillion': '6.1', 'PerUser': '3.90'}",11081,{'PerMillion': '56'}
231,2020-08-17,"{'PerMillion': '2.7', 'PerUser': '2.00'}",12051,{'PerMillion': '75'}
232,2020-08-18,"{'PerMillion': '9.5', 'PerUser': '3.10'}",4970,{'PerMillion': '130'}
233,2020-08-19,"{'PerMillion': '3.4', 'PerUser': '1.80'}",10714,{'PerMillion': '79'}
234,2020-08-20,"{'PerMillion': '5.9', 'PerUser': '2.00'}",6754,{'PerMillion': '100'}
235,2020-08-21,"{'PerMillion': '6', 'PerUser': '1.00'}",5334,{'PerMillion': '200'}
236,2020-08-22,"{'PerMillion': '1', 'PerUser': '1.00'}",34897,{'PerMillion': '30'}
237,2020-08-23,"{'PerMillion': '3.1', 'PerUser': '3.00'}",20303,{'PerMillion': '40'}
238,2020-08-24,"{'PerMillion': '5.1', 'PerUser': '2.00'}",7540,{'PerMillion': '100'}
239,2020-08-25,"{'PerMillion': '5.6', 'PerUser': '2.40'}",7186,{'PerMillion': '99'}
240,2020-08-26,"{'PerMillion': '15', 'PerUser': '2.80'}",2820,{'PerMillion': '220'}
241,2020-08-27,"{'PerMillion': '9.4', 'PerUser': '2.80'}",4612,{'PerMillion': '140'}
242,2020-08-28,"{'PerMillion': '6', 'PerUser': '2.00'}",6377,{'PerMillion': '100'}
243,2020-08-29,"{'PerMillion': '18', 'PerUser': '6.00'}",4562,{'PerMillion': '100'}
244,2020-08-30,"{'PerMillion': '4.1', 'PerUser': '2.00'}",11083,{'PerMillion': '70'}
245,2020-08-31,"{'PerMillion': '4.8', 'PerUser': '2.00'}",8271,{'PerMillion': '90'}
246,2020-09-01,"{'PerMillion': '5.2', 'PerUser': '1.70'}",6181,{'PerMillion': '130'}
247,2020-09-02,"{'PerMillion': '7.5', 'PerUser': '2.70'}",5815,{'PerMillion': '120'}
248,2020-09-03,"{'PerMillion': '5', 'PerUser': '1.90'}",7136,{'PerMillion': '110'}
249,2020-09-04,"{'PerMillion': '5.5', 'PerUser': '2.00'}",7709,{'PerMillion': '94'}
250,2020-09-05,"{'PerMillion': '5.3', 'PerUser': '2.50'}",9324,{'PerMillion': '75'}
251,2020-09-06,"{'PerMillion': '5.6', 'PerUser': '3.00'}",9730,{'PerMillion': '70'}
252,2020-09-07,"{'PerMillion': '2.1', 'PerUser': '2.10'}",21949,{'PerMillion': '41'}
253,2020-09-08,"{'PerMillion': '4.3', 'PerUser': '2.00'}",8402,{'PerMillion': '93'}
254,2020-09-09,"{'PerMillion': '2.6', 'PerUser': '2.00'}",13220,{'PerMillion': '65'}
255,2020-09-10,"{'PerMillion': '4.8', 'PerUser': '2.00'}",7749,{'PerMillion': '100'}
256,2020-09-11,"{'PerMillion': '5.1', 'PerUser': '3.00'}",9153,{'PerMillion': '77'}
257,2020-09-12,"{'PerMillion': '4.3', 'PerUser': '2.30'}",10836,{'PerMillion': '68'}
258,2020-09-13,"{'PerMillion': '17', 'PerUser': '5.00'}",4228,{'PerMillion': '100'}
259,2020-09-14,"{'PerMillion': '4.7', 'PerUser': '2.60'}",9473,{'PerMillion': '76'}
260,2020-09-15,"{'PerMillion': '12', 'PerUser': '3.50'}",4310,{'PerMillion': '140'}
261,2020-09-16,"{'PerMillion': '7', 'PerUser': '2.00'}",4916,{'PerMillion': '150'}
262,2020-09-17,"{'PerMillion': '12', 'PerUser': '2.90'}",3700,{'PerMillion': '170'}
263,2020-09-18,"{'PerMillion': '5.3', 'PerUser': '3.00'}",8869,{'PerMillion': '79'}
