,Date,PageViews,Rank,Reach
274,2020-09-29,"{'PerMillion': '606', 'PerUser': '18.00'}",226,{'PerMillion': '1400'}
275,2020-09-30,"{'PerMillion': '429', 'PerUser': '16.00'}",285,{'PerMillion': '1200'}
276,2020-10-01,"{'PerMillion': '441', 'PerUser': '17.00'}",301,{'PerMillion': '1100'}
277,2020-10-02,"{'PerMillion': '398', 'PerUser': '15.00'}",301,{'PerMillion': '1100'}
278,2020-10-03,"{'PerMillion': '416', 'PerUser': '15.00'}",310,{'PerMillion': '1000'}
279,2020-10-04,"{'PerMillion': '499', 'PerUser': '16.00'}",278,{'PerMillion': '1100'}
280,2020-10-05,"{'PerMillion': '553', 'PerUser': '19.00'}",254,{'PerMillion': '1300'}
281,2020-10-06,"{'PerMillion': '124', 'PerUser': '16.00'}",1131,{'PerMillion': '330'}
282,2020-10-07,"{'PerMillion': '452', 'PerUser': '17.00'}",287,{'PerMillion': '1200'}
283,2020-10-08,"{'PerMillion': '378', 'PerUser': '16.00'}",333,{'PerMillion': '990'}
284,2020-10-09,"{'PerMillion': '527', 'PerUser': '19.00'}",268,{'PerMillion': '1100'}
285,2020-10-10,"{'PerMillion': '158', 'PerUser': '19.00'}",1137,{'PerMillion': '310'}
286,2020-10-11,"{'PerMillion': '496', 'PerUser': '19.00'}",322,{'PerMillion': '960'}
287,2020-10-12,"{'PerMillion': '500', 'PerUser': '16.00'}",248,{'PerMillion': '1400'}
288,2020-10-13,"{'PerMillion': '110', 'PerUser': '17.00'}",1318,{'PerMillion': '290'}
289,2020-10-14,"{'PerMillion': '475', 'PerUser': '18.00'}",283,{'PerMillion': '1100'}
290,2020-10-15,"{'PerMillion': '399', 'PerUser': '14.00'}",281,{'PerMillion': '1200'}
291,2020-10-16,"{'PerMillion': '429', 'PerUser': '16.00'}",283,{'PerMillion': '1100'}
292,2020-10-17,"{'PerMillion': '542', 'PerUser': '18.00'}",269,{'PerMillion': '1100'}
293,2020-10-18,"{'PerMillion': '637', 'PerUser': '21.00'}",278,{'PerMillion': '1100'}
294,2020-10-19,"{'PerMillion': '459', 'PerUser': '16.00'}",258,{'PerMillion': '1300'}
295,2020-10-20,"{'PerMillion': '467', 'PerUser': '19.00'}",298,{'PerMillion': '1100'}
296,2020-10-21,"{'PerMillion': '477', 'PerUser': '19.00'}",296,{'PerMillion': '1100'}
297,2020-10-22,"{'PerMillion': '519', 'PerUser': '19.00'}",270,{'PerMillion': '1200'}
298,2020-10-23,"{'PerMillion': '411', 'PerUser': '18.00'}",324,{'PerMillion': '990'}
299,2020-10-24,"{'PerMillion': '512', 'PerUser': '18.00'}",285,{'PerMillion': '1100'}
300,2020-10-25,"{'PerMillion': '156', 'PerUser': '18.00'}",1117,{'PerMillion': '320'}
301,2020-10-26,"{'PerMillion': '125', 'PerUser': '19.00'}",1296,{'PerMillion': '300'}
302,2020-10-27,"{'PerMillion': '515', 'PerUser': '18.00'}",262,{'PerMillion': '1300'}
303,2020-10-28,"{'PerMillion': '474', 'PerUser': '18.00'}",291,{'PerMillion': '1200'}
304,2020-10-29,"{'PerMillion': '398', 'PerUser': '16.00'}",308,{'PerMillion': '1100'}
305,2020-10-30,"{'PerMillion': '396', 'PerUser': '16.00'}",309,{'PerMillion': '1100'}
306,2020-10-31,"{'PerMillion': '435', 'PerUser': '19.00'}",353,{'PerMillion': '880'}
307,2020-11-01,"{'PerMillion': '472', 'PerUser': '18.00'}",328,{'PerMillion': '1000'}
308,2020-11-02,"{'PerMillion': '635', 'PerUser': '21.00'}",249,{'PerMillion': '1400'}
309,2020-11-03,"{'PerMillion': '79', 'PerUser': '15.00'}",1769,{'PerMillion': '240'}
310,2020-11-04,"{'PerMillion': '361', 'PerUser': '15.00'}",361,{'PerMillion': '1000'}
311,2020-11-05,"{'PerMillion': '422', 'PerUser': '17.00'}",319,{'PerMillion': '1100'}
312,2020-11-06,"{'PerMillion': '400', 'PerUser': '16.00'}",321,{'PerMillion': '1100'}
313,2020-11-07,"{'PerMillion': '538', 'PerUser': '18.00'}",288,{'PerMillion': '1100'}
314,2020-11-08,"{'PerMillion': '457', 'PerUser': '15.00'}",285,{'PerMillion': '1100'}
315,2020-11-09,"{'PerMillion': '513', 'PerUser': '18.00'}",262,{'PerMillion': '1300'}
316,2020-11-10,"{'PerMillion': '481', 'PerUser': '16.00'}",262,{'PerMillion': '1300'}
317,2020-11-11,"{'PerMillion': '542', 'PerUser': '19.00'}",267,{'PerMillion': '1300'}
318,2020-11-12,"{'PerMillion': '144', 'PerUser': '18.00'}",1075,{'PerMillion': '340'}
319,2020-11-13,"{'PerMillion': '82.5', 'PerUser': '16.00'}",1922,{'PerMillion': '210'}
320,2020-11-14,"{'PerMillion': '413', 'PerUser': '15.00'}",316,{'PerMillion': '1000'}
321,2020-11-15,"{'PerMillion': '128', 'PerUser': '16.00'}",1304,{'PerMillion': '300'}
322,2020-11-16,"{'PerMillion': '132', 'PerUser': '19.00'}",1253,{'PerMillion': '310'}
323,2020-11-17,"{'PerMillion': '458', 'PerUser': '15.00'}",249,{'PerMillion': '1400'}
324,2020-11-18,"{'PerMillion': '112', 'PerUser': '17.00'}",1337,{'PerMillion': '300'}
325,2020-11-19,"{'PerMillion': '100', 'PerUser': '18.00'}",1576,{'PerMillion': '250'}
326,2020-11-20,"{'PerMillion': '425', 'PerUser': '17.00'}",298,{'PerMillion': '1100'}
327,2020-11-21,"{'PerMillion': '501', 'PerUser': '17.00'}",287,{'PerMillion': '1100'}
328,2020-11-22,"{'PerMillion': '498', 'PerUser': '17.00'}",291,{'PerMillion': '1100'}
329,2020-11-23,"{'PerMillion': '485', 'PerUser': '17.00'}",277,{'PerMillion': '1300'}
330,2020-11-24,"{'PerMillion': '341', 'PerUser': '14.00'}",320,{'PerMillion': '1100'}
331,2020-11-25,"{'PerMillion': '363', 'PerUser': '14.00'}",310,{'PerMillion': '1200'}
332,2020-11-26,"{'PerMillion': '377', 'PerUser': '16.00'}",345,{'PerMillion': '970'}
333,2020-11-27,"{'PerMillion': '430', 'PerUser': '18.00'}",349,{'PerMillion': '1000'}
334,2020-11-28,"{'PerMillion': '364', 'PerUser': '14.00'}",342,{'PerMillion': '1100'}
335,2020-11-29,"{'PerMillion': '110', 'PerUser': '16.00'}",1486,{'PerMillion': '280'}
336,2020-11-30,"{'PerMillion': '450', 'PerUser': '16.00'}",273,{'PerMillion': '1300'}
337,2020-12-01,"{'PerMillion': '508', 'PerUser': '19.00'}",274,{'PerMillion': '1200'}
338,2020-12-02,"{'PerMillion': '522', 'PerUser': '18.00'}",251,{'PerMillion': '1300'}
339,2020-12-03,"{'PerMillion': '587', 'PerUser': '22.00'}",268,{'PerMillion': '1200'}
340,2020-12-04,"{'PerMillion': '487', 'PerUser': '17.00'}",264,{'PerMillion': '1200'}
341,2020-12-05,"{'PerMillion': '519', 'PerUser': '17.00'}",282,{'PerMillion': '1100'}
342,2020-12-06,"{'PerMillion': '586', 'PerUser': '15.00'}",231,{'PerMillion': '1400'}
343,2020-12-07,"{'PerMillion': '97.4', 'PerUser': '17.00'}",1586,{'PerMillion': '250'}
344,2020-12-08,"{'PerMillion': '486', 'PerUser': '16.00'}",247,{'PerMillion': '1400'}
345,2020-12-09,"{'PerMillion': '428', 'PerUser': '15.00'}",292,{'PerMillion': '1300'}
346,2020-12-10,"{'PerMillion': '450', 'PerUser': '13.00'}",244,{'PerMillion': '1500'}
347,2020-12-11,"{'PerMillion': '421', 'PerUser': '15.00'}",281,{'PerMillion': '1200'}
348,2020-12-12,"{'PerMillion': '602', 'PerUser': '17.00'}",237,{'PerMillion': '1400'}
349,2020-12-13,"{'PerMillion': '548', 'PerUser': '16.00'}",255,{'PerMillion': '1300'}
350,2020-12-14,"{'PerMillion': '441', 'PerUser': '14.00'}",251,{'PerMillion': '1400'}
351,2020-12-15,"{'PerMillion': '483', 'PerUser': '15.00'}",243,{'PerMillion': '1400'}
352,2020-12-16,"{'PerMillion': '483', 'PerUser': '16.00'}",259,{'PerMillion': '1300'}
353,2020-12-17,"{'PerMillion': '531', 'PerUser': '16.00'}",236,{'PerMillion': '1500'}
354,2020-12-18,"{'PerMillion': '88', 'PerUser': '14.00'}",1508,{'PerMillion': '270'}
355,2020-12-19,"{'PerMillion': '462', 'PerUser': '15.00'}",277,{'PerMillion': '1200'}
356,2020-12-20,"{'PerMillion': '612', 'PerUser': '17.00'}",235,{'PerMillion': '1300'}
357,2020-12-21,"{'PerMillion': '539', 'PerUser': '15.00'}",220,{'PerMillion': '1600'}
358,2020-12-22,"{'PerMillion': '414', 'PerUser': '12.00'}",244,{'PerMillion': '1500'}
359,2020-12-23,"{'PerMillion': '84', 'PerUser': '14.00'}",1627,{'PerMillion': '250'}
360,2020-12-24,"{'PerMillion': '418', 'PerUser': '14.00'}",278,{'PerMillion': '1200'}
361,2020-12-25,"{'PerMillion': '450', 'PerUser': '16.00'}",291,{'PerMillion': '1100'}
362,2020-12-26,"{'PerMillion': '613', 'PerUser': '17.00'}",239,{'PerMillion': '1400'}
363,2020-12-27,"{'PerMillion': '613', 'PerUser': '16.00'}",235,{'PerMillion': '1400'}
364,2020-12-28,"{'PerMillion': '567', 'PerUser': '14.00'}",217,{'PerMillion': '1800'}
365,2020-12-29,"{'PerMillion': '843', 'PerUser': '21.00'}",202,{'PerMillion': '1800'}
366,2020-12-30,"{'PerMillion': '523', 'PerUser': '14.00'}",232,{'PerMillion': '1600'}
367,2020-12-31,"{'PerMillion': '488', 'PerUser': '14.00'}",248,{'PerMillion': '1400'}
368,2021-01-01,"{'PerMillion': '466', 'PerUser': '14.00'}",277,{'PerMillion': '1200'}
369,2021-01-02,"{'PerMillion': '587', 'PerUser': '18.00'}",247,{'PerMillion': '1300'}
370,2021-01-03,"{'PerMillion': '493', 'PerUser': '14.00'}",261,{'PerMillion': '1300'}
371,2021-01-04,"{'PerMillion': '486', 'PerUser': '14.00'}",226,{'PerMillion': '1500'}
372,2021-01-05,"{'PerMillion': '549', 'PerUser': '16.00'}",222,{'PerMillion': '1500'}
373,2021-01-06,"{'PerMillion': '635', 'PerUser': '20.00'}",233,{'PerMillion': '1400'}
374,2021-01-07,"{'PerMillion': '505', 'PerUser': '16.00'}",253,{'PerMillion': '1400'}
375,2021-01-08,"{'PerMillion': '461', 'PerUser': '15.00'}",255,{'PerMillion': '1400'}
376,2021-01-09,"{'PerMillion': '552', 'PerUser': '17.00'}",260,{'PerMillion': '1300'}
377,2021-01-10,"{'PerMillion': '641', 'PerUser': '16.00'}",209,{'PerMillion': '1600'}
378,2021-01-11,"{'PerMillion': '486', 'PerUser': '15.00'}",233,{'PerMillion': '1500'}
379,2021-01-12,"{'PerMillion': '116', 'PerUser': '17.00'}",1203,{'PerMillion': '320'}
380,2021-01-13,"{'PerMillion': '490', 'PerUser': '14.00'}",222,{'PerMillion': '1600'}
381,2021-01-14,"{'PerMillion': '637', 'PerUser': '20.00'}",227,{'PerMillion': '1400'}
382,2021-01-15,"{'PerMillion': '96.8', 'PerUser': '14.00'}",1361,{'PerMillion': '310'}
383,2021-01-16,"{'PerMillion': '140', 'PerUser': '18.00'}",1249,{'PerMillion': '310'}
384,2021-01-17,"{'PerMillion': '450', 'PerUser': '14.00'}",269,{'PerMillion': '1300'}
385,2021-01-18,"{'PerMillion': '598', 'PerUser': '18.00'}",231,{'PerMillion': '1500'}
386,2021-01-19,"{'PerMillion': '78', 'PerUser': '16.00'}",1842,{'PerMillion': '230'}
387,2021-01-20,"{'PerMillion': '112', 'PerUser': '17.00'}",1357,{'PerMillion': '300'}
388,2021-01-21,"{'PerMillion': '483', 'PerUser': '16.00'}",253,{'PerMillion': '1400'}
389,2021-01-22,"{'PerMillion': '468', 'PerUser': '14.00'}",236,{'PerMillion': '1500'}
390,2021-01-23,"{'PerMillion': '110', 'PerUser': '16.00'}",1388,{'PerMillion': '280'}
391,2021-01-24,"{'PerMillion': '639', 'PerUser': '18.00'}",233,{'PerMillion': '1400'}
392,2021-01-25,"{'PerMillion': '514', 'PerUser': '14.00'}",205,{'PerMillion': '1700'}
393,2021-01-26,"{'PerMillion': '527', 'PerUser': '17.00'}",247,{'PerMillion': '1400'}
394,2021-01-27,"{'PerMillion': '552', 'PerUser': '17.00'}",227,{'PerMillion': '1500'}
395,2021-01-28,"{'PerMillion': '351', 'PerUser': '13.00'}",286,{'PerMillion': '1200'}
396,2021-01-29,"{'PerMillion': '365', 'PerUser': '13.00'}",286,{'PerMillion': '1300'}
397,2021-01-30,"{'PerMillion': '503', 'PerUser': '14.00'}",239,{'PerMillion': '1400'}
398,2021-01-31,"{'PerMillion': '205', 'PerUser': '21.00'}",930,{'PerMillion': '390'}
399,2021-02-01,"{'PerMillion': '510', 'PerUser': '15.00'}",226,{'PerMillion': '1600'}
400,2021-02-02,"{'PerMillion': '566', 'PerUser': '18.00'}",234,{'PerMillion': '1500'}
401,2021-02-03,"{'PerMillion': '111', 'PerUser': '15.00'}",1153,{'PerMillion': '350'}
402,2021-02-04,"{'PerMillion': '511', 'PerUser': '18.00'}",257,{'PerMillion': '1300'}
403,2021-02-05,"{'PerMillion': '106', 'PerUser': '14.00'}",1217,{'PerMillion': '330'}
404,2021-02-06,"{'PerMillion': '654', 'PerUser': '19.00'}",242,{'PerMillion': '1300'}
405,2021-02-07,"{'PerMillion': '471', 'PerUser': '16.00'}",274,{'PerMillion': '1200'}
406,2021-02-08,"{'PerMillion': '514', 'PerUser': '16.00'}",216,{'PerMillion': '1500'}
407,2021-02-09,"{'PerMillion': '115', 'PerUser': '18.00'}",1322,{'PerMillion': '290'}
408,2021-02-10,"{'PerMillion': '543', 'PerUser': '17.00'}",227,{'PerMillion': '1500'}
409,2021-02-11,"{'PerMillion': '585', 'PerUser': '16.00'}",203,{'PerMillion': '1700'}
410,2021-02-12,"{'PerMillion': '560', 'PerUser': '18.00'}",237,{'PerMillion': '1400'}
411,2021-02-13,"{'PerMillion': '121', 'PerUser': '20.00'}",1437,{'PerMillion': '270'}
412,2021-02-14,"{'PerMillion': '781', 'PerUser': '21.00'}",209,{'PerMillion': '1500'}
413,2021-02-15,"{'PerMillion': '585', 'PerUser': '19.00'}",251,{'PerMillion': '1400'}
414,2021-02-16,"{'PerMillion': '564', 'PerUser': '18.00'}",230,{'PerMillion': '1500'}
415,2021-02-17,"{'PerMillion': '122', 'PerUser': '19.00'}",1298,{'PerMillion': '300'}
416,2021-02-18,"{'PerMillion': '509', 'PerUser': '18.00'}",259,{'PerMillion': '1300'}
417,2021-02-19,"{'PerMillion': '440', 'PerUser': '16.00'}",275,{'PerMillion': '1200'}
418,2021-02-20,"{'PerMillion': '515', 'PerUser': '17.00'}",270,{'PerMillion': '1200'}
419,2021-02-21,"{'PerMillion': '811', 'PerUser': '21.00'}",211,{'PerMillion': '1500'}
420,2021-02-22,"{'PerMillion': '559', 'PerUser': '17.00'}",223,{'PerMillion': '1600'}
421,2021-02-23,"{'PerMillion': '142', 'PerUser': '20.00'}",1162,{'PerMillion': '330'}
422,2021-02-24,"{'PerMillion': '614', 'PerUser': '20.00'}",232,{'PerMillion': '1500'}
423,2021-02-25,"{'PerMillion': '540', 'PerUser': '17.00'}",230,{'PerMillion': '1500'}
424,2021-02-26,"{'PerMillion': '476', 'PerUser': '16.00'}",245,{'PerMillion': '1400'}
425,2021-02-27,"{'PerMillion': '663', 'PerUser': '22.00'}",257,{'PerMillion': '1200'}
426,2021-02-28,"{'PerMillion': '703', 'PerUser': '21.00'}",241,{'PerMillion': '1400'}
427,2021-03-01,"{'PerMillion': '637', 'PerUser': '21.00'}",229,{'PerMillion': '1400'}
428,2021-03-02,"{'PerMillion': '648', 'PerUser': '20.00'}",219,{'PerMillion': '1500'}
429,2021-03-03,"{'PerMillion': '576', 'PerUser': '19.00'}",229,{'PerMillion': '1400'}
430,2021-03-04,"{'PerMillion': '544', 'PerUser': '19.00'}",252,{'PerMillion': '1300'}
431,2021-03-05,"{'PerMillion': '485', 'PerUser': '16.00'}",245,{'PerMillion': '1300'}
432,2021-03-06,"{'PerMillion': '564', 'PerUser': '17.00'}",249,{'PerMillion': '1300'}
433,2021-03-07,"{'PerMillion': '795', 'PerUser': '21.00'}",215,{'PerMillion': '1500'}
434,2021-03-08,"{'PerMillion': '639', 'PerUser': '19.00'}",217,{'PerMillion': '1600'}
435,2021-03-09,"{'PerMillion': '629', 'PerUser': '20.00'}",233,{'PerMillion': '1500'}
436,2021-03-10,"{'PerMillion': '526', 'PerUser': '17.00'}",236,{'PerMillion': '1500'}
437,2021-03-11,"{'PerMillion': '506', 'PerUser': '15.00'}",226,{'PerMillion': '1500'}
438,2021-03-12,"{'PerMillion': '524', 'PerUser': '17.00'}",242,{'PerMillion': '1400'}
439,2021-03-13,"{'PerMillion': '660', 'PerUser': '21.00'}",256,{'PerMillion': '1200'}
440,2021-03-14,"{'PerMillion': '803', 'PerUser': '20.00'}",212,{'PerMillion': '1600'}
441,2021-03-15,"{'PerMillion': '719', 'PerUser': '20.00'}",193,{'PerMillion': '1700'}
442,2021-03-16,"{'PerMillion': '548', 'PerUser': '17.00'}",228,{'PerMillion': '1500'}
443,2021-03-17,"{'PerMillion': '672', 'PerUser': '18.00'}",196,{'PerMillion': '1800'}
444,2021-03-18,"{'PerMillion': '500', 'PerUser': '15.00'}",225,{'PerMillion': '1600'}
445,2021-03-19,"{'PerMillion': '496', 'PerUser': '16.00'}",247,{'PerMillion': '1400'}
446,2021-03-20,"{'PerMillion': '486', 'PerUser': '14.00'}",243,{'PerMillion': '1400'}
447,2021-03-21,"{'PerMillion': '607', 'PerUser': '15.00'}",225,{'PerMillion': '1600'}
448,2021-03-22,"{'PerMillion': '479', 'PerUser': '13.00'}",221,{'PerMillion': '1800'}
449,2021-03-23,"{'PerMillion': '446', 'PerUser': '13.00'}",231,{'PerMillion': '1600'}
450,2021-03-24,"{'PerMillion': '525', 'PerUser': '15.00'}",209,{'PerMillion': '1700'}
451,2021-03-25,"{'PerMillion': '551', 'PerUser': '16.00'}",218,{'PerMillion': '1600'}
452,2021-03-26,"{'PerMillion': '514', 'PerUser': '16.00'}",229,{'PerMillion': '1500'}
453,2021-03-27,"{'PerMillion': '407', 'PerUser': '12.00'}",266,{'PerMillion': '1300'}
454,2021-03-28,"{'PerMillion': '473', 'PerUser': '13.00'}",244,{'PerMillion': '1400'}
455,2021-03-29,"{'PerMillion': '539', 'PerUser': '15.00'}",204,{'PerMillion': '1700'}
456,2021-03-30,"{'PerMillion': '616', 'PerUser': '18.00'}",223,{'PerMillion': '1600'}
457,2021-03-31,"{'PerMillion': '459', 'PerUser': '13.00'}",224,{'PerMillion': '1700'}
458,2021-04-01,"{'PerMillion': '487', 'PerUser': '15.00'}",238,{'PerMillion': '1500'}
459,2021-04-02,"{'PerMillion': '110', 'PerUser': '16.00'}",1288,{'PerMillion': '310'}
460,2021-04-03,"{'PerMillion': '203', 'PerUser': '19.00'}",829,{'PerMillion': '430'}
461,2021-04-04,"{'PerMillion': '150', 'PerUser': '18.00'}",1168,{'PerMillion': '320'}
462,2021-04-05,"{'PerMillion': '429', 'PerUser': '12.00'}",229,{'PerMillion': '1600'}
463,2021-04-06,"{'PerMillion': '624', 'PerUser': '16.00'}",181,{'PerMillion': '1900'}
464,2021-04-07,"{'PerMillion': '590', 'PerUser': '18.00'}",219,{'PerMillion': '1500'}
465,2021-04-08,"{'PerMillion': '562', 'PerUser': '16.00'}",214,{'PerMillion': '1600'}
466,2021-04-09,"{'PerMillion': '557', 'PerUser': '16.00'}",218,{'PerMillion': '1600'}
467,2021-04-10,"{'PerMillion': '479', 'PerUser': '13.00'}",235,{'PerMillion': '1400'}
468,2021-04-11,"{'PerMillion': '554', 'PerUser': '13.00'}",207,{'PerMillion': '1700'}
469,2021-04-12,"{'PerMillion': '473', 'PerUser': '13.00'}",219,{'PerMillion': '1700'}
470,2021-04-13,"{'PerMillion': '399', 'PerUser': '11.00'}",221,{'PerMillion': '1700'}
471,2021-04-14,"{'PerMillion': '466', 'PerUser': '13.00'}",226,{'PerMillion': '1600'}
472,2021-04-15,"{'PerMillion': '415', 'PerUser': '12.00'}",241,{'PerMillion': '1500'}
473,2021-04-16,"{'PerMillion': '86', 'PerUser': '13.00'}",1422,{'PerMillion': '290'}
474,2021-04-17,"{'PerMillion': '429', 'PerUser': '13.00'}",268,{'PerMillion': '1300'}
475,2021-04-18,"{'PerMillion': '512', 'PerUser': '14.00'}",234,{'PerMillion': '1400'}
476,2021-04-19,"{'PerMillion': '405', 'PerUser': '12.00'}",229,{'PerMillion': '1600'}
477,2021-04-20,"{'PerMillion': '416', 'PerUser': '12.00'}",221,{'PerMillion': '1600'}
478,2021-04-21,"{'PerMillion': '524', 'PerUser': '14.00'}",204,{'PerMillion': '1800'}
479,2021-04-22,"{'PerMillion': '384', 'PerUser': '11.00'}",220,{'PerMillion': '1600'}
480,2021-04-23,"{'PerMillion': '454', 'PerUser': '14.00'}",243,{'PerMillion': '1500'}
481,2021-04-24,"{'PerMillion': '80', 'PerUser': '12.00'}",1584,{'PerMillion': '260'}
482,2021-04-25,"{'PerMillion': '180', 'PerUser': '12.00'}",648,{'PerMillion': '580'}
483,2021-04-26,"{'PerMillion': '489', 'PerUser': '13.00'}",205,{'PerMillion': '1800'}
484,2021-04-27,"{'PerMillion': '389', 'PerUser': '11.00'}",215,{'PerMillion': '1700'}
485,2021-04-28,"{'PerMillion': '390', 'PerUser': '10.00'}",217,{'PerMillion': '1700'}
486,2021-04-29,"{'PerMillion': '432', 'PerUser': '13.00'}",224,{'PerMillion': '1500'}
487,2021-04-30,"{'PerMillion': '365', 'PerUser': '11.00'}",248,{'PerMillion': '1500'}
488,2021-05-01,"{'PerMillion': '518', 'PerUser': '13.00'}",227,{'PerMillion': '1500'}
489,2021-05-02,"{'PerMillion': '94', 'PerUser': '12.00'}",1329,{'PerMillion': '310'}
490,2021-05-03,"{'PerMillion': '525', 'PerUser': '13.00'}",189,{'PerMillion': '1900'}
491,2021-05-04,"{'PerMillion': '406', 'PerUser': '11.00'}",213,{'PerMillion': '1700'}
492,2021-05-05,"{'PerMillion': '512', 'PerUser': '13.00'}",207,{'PerMillion': '1800'}
493,2021-05-06,"{'PerMillion': '100', 'PerUser': '14.00'}",1225,{'PerMillion': '340'}
494,2021-05-07,"{'PerMillion': '120', 'PerUser': '15.00'}",1062,{'PerMillion': '370'}
495,2021-05-08,"{'PerMillion': '501', 'PerUser': '13.00'}",223,{'PerMillion': '1600'}
496,2021-05-09,"{'PerMillion': '130', 'PerUser': '14.00'}",1081,{'PerMillion': '360'}
497,2021-05-10,"{'PerMillion': '120', 'PerUser': '12.00'}",879,{'PerMillion': '470'}
498,2021-05-11,"{'PerMillion': '519', 'PerUser': '13.00'}",199,{'PerMillion': '1900'}
499,2021-05-12,"{'PerMillion': '472', 'PerUser': '13.00'}",220,{'PerMillion': '1700'}
500,2021-05-13,"{'PerMillion': '544', 'PerUser': '14.00'}",203,{'PerMillion': '1700'}
501,2021-05-14,"{'PerMillion': '519', 'PerUser': '14.00'}",215,{'PerMillion': '1600'}
502,2021-05-15,"{'PerMillion': '467', 'PerUser': '12.00'}",225,{'PerMillion': '1600'}
503,2021-05-16,"{'PerMillion': '755', 'PerUser': '18.00'}",199,{'PerMillion': '1700'}
504,2021-05-17,"{'PerMillion': '506', 'PerUser': '12.00'}",193,{'PerMillion': '2000'}
505,2021-05-18,"{'PerMillion': '621', 'PerUser': '14.00'}",170,{'PerMillion': '2100'}
506,2021-05-19,"{'PerMillion': '519', 'PerUser': '12.00'}",195,{'PerMillion': '2000'}
507,2021-05-20,"{'PerMillion': '398', 'PerUser': '10.00'}",215,{'PerMillion': '1800'}
508,2021-05-21,"{'PerMillion': '100', 'PerUser': '13.00'}",1101,{'PerMillion': '370'}
