,Date,PageViews,Rank,Reach
266,2020-09-21,"{'PerMillion': '36', 'PerUser': '3.80'}",1331,{'PerMillion': '390'}
267,2020-09-22,"{'PerMillion': '39', 'PerUser': '4.40'}",1399,{'PerMillion': '370'}
268,2020-09-23,"{'PerMillion': '52', 'PerUser': '4.40'}",951,{'PerMillion': '500'}
269,2020-09-24,"{'PerMillion': '56', 'PerUser': '4.60'}",922,{'PerMillion': '520'}
270,2020-09-25,"{'PerMillion': '35', 'PerUser': '3.20'}",1166,{'PerMillion': '460'}
271,2020-09-26,"{'PerMillion': '59', 'PerUser': '4.10'}",887,{'PerMillion': '530'}
272,2020-09-27,"{'PerMillion': '41', 'PerUser': '3.30'}",1215,{'PerMillion': '450'}
273,2020-09-28,"{'PerMillion': '27', 'PerUser': '3.00'}",1565,{'PerMillion': '370'}
274,2020-09-29,"{'PerMillion': '33', 'PerUser': '3.20'}",1200,{'PerMillion': '450'}
275,2020-09-30,"{'PerMillion': '33', 'PerUser': '3.30'}",1285,{'PerMillion': '430'}
276,2020-10-01,"{'PerMillion': '42', 'PerUser': '3.20'}",950,{'PerMillion': '550'}
277,2020-10-02,"{'PerMillion': '29', 'PerUser': '2.80'}",1416,{'PerMillion': '410'}
278,2020-10-03,"{'PerMillion': '36', 'PerUser': '2.60'}",1126,{'PerMillion': '500'}
279,2020-10-04,"{'PerMillion': '37', 'PerUser': '3.10'}",1302,{'PerMillion': '440'}
280,2020-10-05,"{'PerMillion': '44', 'PerUser': '4.30'}",1136,{'PerMillion': '440'}
281,2020-10-06,"{'PerMillion': '34', 'PerUser': '3.20'}",1199,{'PerMillion': '470'}
282,2020-10-07,"{'PerMillion': '34', 'PerUser': '3.50'}",1373,{'PerMillion': '410'}
283,2020-10-08,"{'PerMillion': '27', 'PerUser': '3.00'}",1527,{'PerMillion': '390'}
284,2020-10-09,"{'PerMillion': '35', 'PerUser': '3.10'}",1201,{'PerMillion': '460'}
285,2020-10-10,"{'PerMillion': '31', 'PerUser': '2.80'}",1388,{'PerMillion': '410'}
286,2020-10-11,"{'PerMillion': '34', 'PerUser': '3.40'}",1492,{'PerMillion': '380'}
287,2020-10-12,"{'PerMillion': '39', 'PerUser': '3.30'}",1040,{'PerMillion': '530'}
288,2020-10-13,"{'PerMillion': '37', 'PerUser': '3.50'}",1135,{'PerMillion': '480'}
289,2020-10-14,"{'PerMillion': '39', 'PerUser': '3.50'}",1123,{'PerMillion': '480'}
290,2020-10-15,"{'PerMillion': '31', 'PerUser': '3.50'}",1421,{'PerMillion': '380'}
291,2020-10-16,"{'PerMillion': '31', 'PerUser': '3.90'}",1629,{'PerMillion': '330'}
292,2020-10-17,"{'PerMillion': '37', 'PerUser': '4.20'}",1549,{'PerMillion': '330'}
293,2020-10-18,"{'PerMillion': '62', 'PerUser': '4.50'}",916,{'PerMillion': '520'}
294,2020-10-19,"{'PerMillion': '28', 'PerUser': '3.30'}",1523,{'PerMillion': '380'}
295,2020-10-20,"{'PerMillion': '28', 'PerUser': '3.10'}",1487,{'PerMillion': '400'}
296,2020-10-21,"{'PerMillion': '22', 'PerUser': '3.30'}",2042,{'PerMillion': '290'}
297,2020-10-22,"{'PerMillion': '27', 'PerUser': '3.00'}",1497,{'PerMillion': '390'}
298,2020-10-23,"{'PerMillion': '33', 'PerUser': '3.40'}",1288,{'PerMillion': '420'}
299,2020-10-24,"{'PerMillion': '45', 'PerUser': '3.70'}",1198,{'PerMillion': '450'}
300,2020-10-25,"{'PerMillion': '34', 'PerUser': '3.50'}",1535,{'PerMillion': '370'}
301,2020-10-26,"{'PerMillion': '26', 'PerUser': '3.10'}",1626,{'PerMillion': '370'}
302,2020-10-27,"{'PerMillion': '33', 'PerUser': '3.60'}",1409,{'PerMillion': '410'}
303,2020-10-28,"{'PerMillion': '29', 'PerUser': '3.60'}",1635,{'PerMillion': '360'}
304,2020-10-29,"{'PerMillion': '44', 'PerUser': '4.30'}",1127,{'PerMillion': '460'}
305,2020-10-30,"{'PerMillion': '32', 'PerUser': '3.10'}",1285,{'PerMillion': '440'}
306,2020-10-31,"{'PerMillion': '24', 'PerUser': '2.60'}",1802,{'PerMillion': '340'}
307,2020-11-01,"{'PerMillion': '30', 'PerUser': '3.30'}",1734,{'PerMillion': '330'}
308,2020-11-02,"{'PerMillion': '26', 'PerUser': '3.20'}",1721,{'PerMillion': '360'}
309,2020-11-03,"{'PerMillion': '33', 'PerUser': '4.20'}",1629,{'PerMillion': '340'}
310,2020-11-04,"{'PerMillion': '29', 'PerUser': '3.50'}",1663,{'PerMillion': '360'}
311,2020-11-05,"{'PerMillion': '45', 'PerUser': '4.10'}",1122,{'PerMillion': '480'}
312,2020-11-06,"{'PerMillion': '29', 'PerUser': '3.30'}",1591,{'PerMillion': '370'}
313,2020-11-07,"{'PerMillion': '29', 'PerUser': '3.00'}",1600,{'PerMillion': '370'}
314,2020-11-08,"{'PerMillion': '35', 'PerUser': '3.30'}",1454,{'PerMillion': '400'}
315,2020-11-09,"{'PerMillion': '29', 'PerUser': '2.90'}",1358,{'PerMillion': '450'}
316,2020-11-10,"{'PerMillion': '26', 'PerUser': '3.30'}",1732,{'PerMillion': '360'}
317,2020-11-11,"{'PerMillion': '27', 'PerUser': '3.10'}",1555,{'PerMillion': '390'}
318,2020-11-12,"{'PerMillion': '35', 'PerUser': '3.50'}",1250,{'PerMillion': '440'}
319,2020-11-13,"{'PerMillion': '32', 'PerUser': '3.10'}",1331,{'PerMillion': '430'}
320,2020-11-14,"{'PerMillion': '36', 'PerUser': '3.60'}",1500,{'PerMillion': '370'}
321,2020-11-15,"{'PerMillion': '49', 'PerUser': '3.80'}",1064,{'PerMillion': '500'}
322,2020-11-16,"{'PerMillion': '32', 'PerUser': '3.50'}",1429,{'PerMillion': '410'}
323,2020-11-17,"{'PerMillion': '30', 'PerUser': '3.10'}",1333,{'PerMillion': '440'}
324,2020-11-18,"{'PerMillion': '35', 'PerUser': '3.50'}",1261,{'PerMillion': '450'}
325,2020-11-19,"{'PerMillion': '38', 'PerUser': '3.90'}",1242,{'PerMillion': '430'}
326,2020-11-20,"{'PerMillion': '27', 'PerUser': '3.10'}",1521,{'PerMillion': '380'}
327,2020-11-21,"{'PerMillion': '26', 'PerUser': '3.20'}",1844,{'PerMillion': '320'}
328,2020-11-22,"{'PerMillion': '33', 'PerUser': '3.20'}",1461,{'PerMillion': '390'}
329,2020-11-23,"{'PerMillion': '27', 'PerUser': '3.40'}",1592,{'PerMillion': '360'}
330,2020-11-24,"{'PerMillion': '26', 'PerUser': '2.60'}",1396,{'PerMillion': '450'}
331,2020-11-25,"{'PerMillion': '36', 'PerUser': '3.90'}",1247,{'PerMillion': '420'}
332,2020-11-26,"{'PerMillion': '23', 'PerUser': '2.70'}",1729,{'PerMillion': '360'}
333,2020-11-27,"{'PerMillion': '28', 'PerUser': '3.20'}",1594,{'PerMillion': '380'}
334,2020-11-28,"{'PerMillion': '23', 'PerUser': '2.50'}",1772,{'PerMillion': '370'}
335,2020-11-29,"{'PerMillion': '28', 'PerUser': '3.00'}",1750,{'PerMillion': '350'}
336,2020-11-30,"{'PerMillion': '38', 'PerUser': '3.70'}",1194,{'PerMillion': '470'}
337,2020-12-01,"{'PerMillion': '22', 'PerUser': '3.30'}",2088,{'PerMillion': '290'}
338,2020-12-02,"{'PerMillion': '22', 'PerUser': '3.10'}",2061,{'PerMillion': '310'}
339,2020-12-03,"{'PerMillion': '25', 'PerUser': '3.60'}",1880,{'PerMillion': '310'}
340,2020-12-04,"{'PerMillion': '24', 'PerUser': '3.30'}",1859,{'PerMillion': '320'}
341,2020-12-05,"{'PerMillion': '25', 'PerUser': '2.30'}",1584,{'PerMillion': '400'}
342,2020-12-06,"{'PerMillion': '28', 'PerUser': '2.40'}",1412,{'PerMillion': '450'}
343,2020-12-07,"{'PerMillion': '24', 'PerUser': '3.10'}",1760,{'PerMillion': '350'}
344,2020-12-08,"{'PerMillion': '29', 'PerUser': '3.40'}",1509,{'PerMillion': '390'}
345,2020-12-09,"{'PerMillion': '28', 'PerUser': '3.50'}",1550,{'PerMillion': '380'}
346,2020-12-10,"{'PerMillion': '29', 'PerUser': '3.00'}",1346,{'PerMillion': '440'}
347,2020-12-11,"{'PerMillion': '31', 'PerUser': '3.70'}",1490,{'PerMillion': '380'}
348,2020-12-12,"{'PerMillion': '24', 'PerUser': '3.00'}",1986,{'PerMillion': '300'}
349,2020-12-13,"{'PerMillion': '49', 'PerUser': '3.80'}",1107,{'PerMillion': '480'}
350,2020-12-14,"{'PerMillion': '23', 'PerUser': '3.20'}",1908,{'PerMillion': '320'}
351,2020-12-15,"{'PerMillion': '27', 'PerUser': '2.90'}",1476,{'PerMillion': '410'}
352,2020-12-16,"{'PerMillion': '33', 'PerUser': '3.40'}",1355,{'PerMillion': '420'}
353,2020-12-17,"{'PerMillion': '34', 'PerUser': '3.30'}",1264,{'PerMillion': '450'}
354,2020-12-18,"{'PerMillion': '44', 'PerUser': '3.10'}",894,{'PerMillion': '590'}
355,2020-12-19,"{'PerMillion': '47', 'PerUser': '3.60'}",1072,{'PerMillion': '500'}
356,2020-12-20,"{'PerMillion': '36', 'PerUser': '3.60'}",1491,{'PerMillion': '380'}
357,2020-12-21,"{'PerMillion': '39', 'PerUser': '3.80'}",1184,{'PerMillion': '460'}
358,2020-12-22,"{'PerMillion': '30', 'PerUser': '3.40'}",1493,{'PerMillion': '390'}
359,2020-12-23,"{'PerMillion': '36', 'PerUser': '3.60'}",1283,{'PerMillion': '430'}
360,2020-12-24,"{'PerMillion': '25', 'PerUser': '3.00'}",1743,{'PerMillion': '340'}
361,2020-12-25,"{'PerMillion': '30', 'PerUser': '3.00'}",1592,{'PerMillion': '360'}
362,2020-12-26,"{'PerMillion': '28', 'PerUser': '3.30'}",1807,{'PerMillion': '320'}
363,2020-12-27,"{'PerMillion': '27', 'PerUser': '2.40'}",1493,{'PerMillion': '430'}
364,2020-12-28,"{'PerMillion': '18', 'PerUser': '2.30'}",1974,{'PerMillion': '350'}
365,2020-12-29,"{'PerMillion': '19', 'PerUser': '1.90'}",1608,{'PerMillion': '440'}
366,2020-12-30,"{'PerMillion': '37', 'PerUser': '3.30'}",1189,{'PerMillion': '480'}
367,2020-12-31,"{'PerMillion': '36', 'PerUser': '3.10'}",1205,{'PerMillion': '450'}
368,2021-01-01,"{'PerMillion': '25', 'PerUser': '2.90'}",1867,{'PerMillion': '320'}
369,2021-01-02,"{'PerMillion': '35', 'PerUser': '3.00'}",1270,{'PerMillion': '470'}
370,2021-01-03,"{'PerMillion': '36', 'PerUser': '3.30'}",1382,{'PerMillion': '420'}
371,2021-01-04,"{'PerMillion': '27', 'PerUser': '3.30'}",1621,{'PerMillion': '380'}
372,2021-01-05,"{'PerMillion': '29', 'PerUser': '3.50'}",1574,{'PerMillion': '380'}
373,2021-01-06,"{'PerMillion': '34', 'PerUser': '3.90'}",1417,{'PerMillion': '390'}
374,2021-01-07,"{'PerMillion': '20', 'PerUser': '2.80'}",2018,{'PerMillion': '320'}
375,2021-01-08,"{'PerMillion': '16', 'PerUser': '2.50'}",2302,{'PerMillion': '290'}
376,2021-01-09,"{'PerMillion': '26', 'PerUser': '3.00'}",1757,{'PerMillion': '350'}
377,2021-01-10,"{'PerMillion': '40', 'PerUser': '3.60'}",1302,{'PerMillion': '440'}
378,2021-01-11,"{'PerMillion': '25', 'PerUser': '3.00'}",1668,{'PerMillion': '380'}
379,2021-01-12,"{'PerMillion': '33', 'PerUser': '3.40'}",1246,{'PerMillion': '450'}
380,2021-01-13,"{'PerMillion': '24', 'PerUser': '3.10'}",1789,{'PerMillion': '350'}
381,2021-01-14,"{'PerMillion': '27', 'PerUser': '3.20'}",1620,{'PerMillion': '380'}
382,2021-01-15,"{'PerMillion': '29', 'PerUser': '3.40'}",1542,{'PerMillion': '390'}
383,2021-01-16,"{'PerMillion': '27', 'PerUser': '2.60'}",1498,{'PerMillion': '420'}
384,2021-01-17,"{'PerMillion': '36', 'PerUser': '3.90'}",1525,{'PerMillion': '370'}
385,2021-01-18,"{'PerMillion': '20', 'PerUser': '2.90'}",2125,{'PerMillion': '300'}
386,2021-01-19,"{'PerMillion': '17', 'PerUser': '2.60'}",2170,{'PerMillion': '300'}
387,2021-01-20,"{'PerMillion': '23', 'PerUser': '2.90'}",1755,{'PerMillion': '360'}
388,2021-01-21,"{'PerMillion': '24', 'PerUser': '3.40'}",1931,{'PerMillion': '320'}
389,2021-01-22,"{'PerMillion': '27', 'PerUser': '2.80'}",1457,{'PerMillion': '420'}
390,2021-01-23,"{'PerMillion': '23', 'PerUser': '2.90'}",2036,{'PerMillion': '310'}
391,2021-01-24,"{'PerMillion': '41', 'PerUser': '3.80'}",1327,{'PerMillion': '430'}
392,2021-01-25,"{'PerMillion': '21', 'PerUser': '2.80'}",1896,{'PerMillion': '350'}
393,2021-01-26,"{'PerMillion': '30', 'PerUser': '3.80'}",1589,{'PerMillion': '370'}
394,2021-01-27,"{'PerMillion': '26', 'PerUser': '3.60'}",1770,{'PerMillion': '330'}
395,2021-01-28,"{'PerMillion': '35', 'PerUser': '4.10'}",1419,{'PerMillion': '390'}
396,2021-01-29,"{'PerMillion': '27', 'PerUser': '3.60'}",1774,{'PerMillion': '340'}
397,2021-01-30,"{'PerMillion': '36', 'PerUser': '4.00'}",1478,{'PerMillion': '360'}
398,2021-01-31,"{'PerMillion': '53', 'PerUser': '3.40'}",892,{'PerMillion': '610'}
399,2021-02-01,"{'PerMillion': '27', 'PerUser': '3.00'}",1484,{'PerMillion': '410'}
400,2021-02-02,"{'PerMillion': '38', 'PerUser': '3.90'}",1254,{'PerMillion': '450'}
401,2021-02-03,"{'PerMillion': '28', 'PerUser': '3.20'}",1470,{'PerMillion': '410'}
402,2021-02-04,"{'PerMillion': '28', 'PerUser': '2.90'}",1369,{'PerMillion': '450'}
403,2021-02-05,"{'PerMillion': '27', 'PerUser': '2.90'}",1470,{'PerMillion': '420'}
404,2021-02-06,"{'PerMillion': '28', 'PerUser': '2.70'}",1446,{'PerMillion': '410'}
405,2021-02-07,"{'PerMillion': '38', 'PerUser': '2.80'}",1113,{'PerMillion': '530'}
406,2021-02-08,"{'PerMillion': '30', 'PerUser': '3.40'}",1466,{'PerMillion': '400'}
407,2021-02-09,"{'PerMillion': '9.3', 'PerUser': '4.10'}",6567,{'PerMillion': '100'}
408,2021-02-10,"{'PerMillion': '30', 'PerUser': '3.60'}",1488,{'PerMillion': '390'}
409,2021-02-11,"{'PerMillion': '35', 'PerUser': '3.90'}",1396,{'PerMillion': '390'}
410,2021-02-12,"{'PerMillion': '53', 'PerUser': '4.80'}",1034,{'PerMillion': '480'}
411,2021-02-13,"{'PerMillion': '39', 'PerUser': '3.50'}",1133,{'PerMillion': '500'}
412,2021-02-14,"{'PerMillion': '29', 'PerUser': '3.30'}",1703,{'PerMillion': '350'}
413,2021-02-15,"{'PerMillion': '42', 'PerUser': '3.40'}",1017,{'PerMillion': '550'}
414,2021-02-16,"{'PerMillion': '29', 'PerUser': '3.40'}",1521,{'PerMillion': '390'}
415,2021-02-17,"{'PerMillion': '45', 'PerUser': '3.90'}",1021,{'PerMillion': '530'}
416,2021-02-18,"{'PerMillion': '38', 'PerUser': '3.60'}",1137,{'PerMillion': '490'}
417,2021-02-19,"{'PerMillion': '24', 'PerUser': '2.70'}",1543,{'PerMillion': '410'}
418,2021-02-20,"{'PerMillion': '43', 'PerUser': '3.60'}",1124,{'PerMillion': '490'}
419,2021-02-21,"{'PerMillion': '35', 'PerUser': '2.90'}",1221,{'PerMillion': '470'}
420,2021-02-22,"{'PerMillion': '41', 'PerUser': '2.90'}",865,{'PerMillion': '670'}
421,2021-02-23,"{'PerMillion': '44', 'PerUser': '3.70'}",987,{'PerMillion': '550'}
422,2021-02-24,"{'PerMillion': '44', 'PerUser': '3.40'}",918,{'PerMillion': '620'}
423,2021-02-25,"{'PerMillion': '31', 'PerUser': '2.70'}",1156,{'PerMillion': '530'}
424,2021-02-26,"{'PerMillion': '43', 'PerUser': '3.20'}",899,{'PerMillion': '600'}
425,2021-02-27,"{'PerMillion': '46', 'PerUser': '3.00'}",911,{'PerMillion': '600'}
426,2021-02-28,"{'PerMillion': '33', 'PerUser': '3.10'}",1372,{'PerMillion': '420'}
427,2021-03-01,"{'PerMillion': '39', 'PerUser': '3.50'}",1085,{'PerMillion': '520'}
428,2021-03-02,"{'PerMillion': '29', 'PerUser': '3.00'}",1362,{'PerMillion': '450'}
429,2021-03-03,"{'PerMillion': '35', 'PerUser': '3.40'}",1230,{'PerMillion': '470'}
430,2021-03-04,"{'PerMillion': '35', 'PerUser': '3.30'}",1191,{'PerMillion': '490'}
431,2021-03-05,"{'PerMillion': '25', 'PerUser': '3.10'}",1668,{'PerMillion': '360'}
432,2021-03-06,"{'PerMillion': '41', 'PerUser': '3.20'}",1128,{'PerMillion': '500'}
433,2021-03-07,"{'PerMillion': '58', 'PerUser': '3.20'}",741,{'PerMillion': '720'}
434,2021-03-08,"{'PerMillion': '42', 'PerUser': '3.30'}",922,{'PerMillion': '590'}
435,2021-03-09,"{'PerMillion': '53', 'PerUser': '4.30'}",910,{'PerMillion': '580'}
436,2021-03-10,"{'PerMillion': '36', 'PerUser': '4.00'}",1331,{'PerMillion': '420'}
437,2021-03-11,"{'PerMillion': '41', 'PerUser': '3.90'}",1143,{'PerMillion': '480'}
438,2021-03-12,"{'PerMillion': '34', 'PerUser': '3.20'}",1186,{'PerMillion': '480'}
439,2021-03-13,"{'PerMillion': '55', 'PerUser': '3.80'}",917,{'PerMillion': '560'}
440,2021-03-14,"{'PerMillion': '37', 'PerUser': '3.00'}",1196,{'PerMillion': '490'}
441,2021-03-15,"{'PerMillion': '42', 'PerUser': '3.60'}",1004,{'PerMillion': '550'}
442,2021-03-16,"{'PerMillion': '44', 'PerUser': '3.50'}",910,{'PerMillion': '590'}
443,2021-03-17,"{'PerMillion': '28', 'PerUser': '3.30'}",1475,{'PerMillion': '390'}
444,2021-03-18,"{'PerMillion': '50', 'PerUser': '3.80'}",856,{'PerMillion': '610'}
445,2021-03-19,"{'PerMillion': '46', 'PerUser': '3.20'}",854,{'PerMillion': '640'}
446,2021-03-20,"{'PerMillion': '43', 'PerUser': '3.40'}",1075,{'PerMillion': '510'}
447,2021-03-21,"{'PerMillion': '41', 'PerUser': '2.80'}",999,{'PerMillion': '570'}
448,2021-03-22,"{'PerMillion': '52', 'PerUser': '4.70'}",987,{'PerMillion': '520'}
449,2021-03-23,"{'PerMillion': '54', 'PerUser': '4.00'}",812,{'PerMillion': '640'}
450,2021-03-24,"{'PerMillion': '29', 'PerUser': '3.00'}",1382,{'PerMillion': '440'}
451,2021-03-25,"{'PerMillion': '39', 'PerUser': '3.30'}",1010,{'PerMillion': '550'}
452,2021-03-26,"{'PerMillion': '59', 'PerUser': '4.10'}",774,{'PerMillion': '650'}
453,2021-03-27,"{'PerMillion': '40', 'PerUser': '3.10'}",1082,{'PerMillion': '500'}
454,2021-03-28,"{'PerMillion': '37', 'PerUser': '2.60'}",1068,{'PerMillion': '550'}
455,2021-03-29,"{'PerMillion': '44', 'PerUser': '3.60'}",949,{'PerMillion': '580'}
456,2021-03-30,"{'PerMillion': '44', 'PerUser': '3.90'}",1044,{'PerMillion': '530'}
457,2021-03-31,"{'PerMillion': '45', 'PerUser': '3.90'}",1031,{'PerMillion': '540'}
458,2021-04-01,"{'PerMillion': '53', 'PerUser': '3.90'}",831,{'PerMillion': '640'}
459,2021-04-02,"{'PerMillion': '41', 'PerUser': '3.30'}",1001,{'PerMillion': '560'}
460,2021-04-03,"{'PerMillion': '55', 'PerUser': '3.30'}",809,{'PerMillion': '650'}
461,2021-04-04,"{'PerMillion': '44', 'PerUser': '3.30'}",1031,{'PerMillion': '530'}
462,2021-04-05,"{'PerMillion': '28', 'PerUser': '2.90'}",1411,{'PerMillion': '450'}
463,2021-04-06,"{'PerMillion': '43', 'PerUser': '3.10'}",852,{'PerMillion': '650'}
464,2021-04-07,"{'PerMillion': '43', 'PerUser': '3.70'}",989,{'PerMillion': '550'}
465,2021-04-08,"{'PerMillion': '40', 'PerUser': '3.10'}",922,{'PerMillion': '600'}
466,2021-04-09,"{'PerMillion': '37', 'PerUser': '3.10'}",1052,{'PerMillion': '550'}
467,2021-04-10,"{'PerMillion': '37', 'PerUser': '3.50'}",1337,{'PerMillion': '430'}
468,2021-04-11,"{'PerMillion': '38', 'PerUser': '2.40'}",966,{'PerMillion': '630'}
469,2021-04-12,"{'PerMillion': '30', 'PerUser': '2.80'}",1192,{'PerMillion': '510'}
470,2021-04-13,"{'PerMillion': '25', 'PerUser': '2.90'}",1605,{'PerMillion': '400'}
471,2021-04-14,"{'PerMillion': '41', 'PerUser': '3.40'}",1006,{'PerMillion': '560'}
472,2021-04-15,"{'PerMillion': '33', 'PerUser': '3.50'}",1323,{'PerMillion': '430'}
473,2021-04-16,"{'PerMillion': '30', 'PerUser': '3.10'}",1365,{'PerMillion': '430'}
474,2021-04-17,"{'PerMillion': '43', 'PerUser': '3.60'}",1174,{'PerMillion': '470'}
475,2021-04-18,"{'PerMillion': '54', 'PerUser': '3.20'}",836,{'PerMillion': '660'}
476,2021-04-19,"{'PerMillion': '46', 'PerUser': '3.40'}",885,{'PerMillion': '640'}
477,2021-04-20,"{'PerMillion': '33', 'PerUser': '3.50'}",1285,{'PerMillion': '440'}
478,2021-04-21,"{'PerMillion': '34', 'PerUser': '3.40'}",1267,{'PerMillion': '450'}
479,2021-04-22,"{'PerMillion': '48', 'PerUser': '3.00'}",754,{'PerMillion': '730'}
480,2021-04-23,"{'PerMillion': '41', 'PerUser': '3.50'}",1074,{'PerMillion': '520'}
481,2021-04-24,"{'PerMillion': '50', 'PerUser': '3.90'}",1037,{'PerMillion': '500'}
482,2021-04-25,"{'PerMillion': '40', 'PerUser': '3.60'}",1222,{'PerMillion': '440'}
483,2021-04-26,"{'PerMillion': '41', 'PerUser': '3.40'}",996,{'PerMillion': '560'}
484,2021-04-27,"{'PerMillion': '40', 'PerUser': '3.90'}",1195,{'PerMillion': '480'}
485,2021-04-28,"{'PerMillion': '35', 'PerUser': '3.50'}",1246,{'PerMillion': '460'}
486,2021-04-29,"{'PerMillion': '27', 'PerUser': '2.80'}",1393,{'PerMillion': '440'}
487,2021-04-30,"{'PerMillion': '36', 'PerUser': '3.90'}",1375,{'PerMillion': '410'}
488,2021-05-01,"{'PerMillion': '49', 'PerUser': '3.70'}",999,{'PerMillion': '530'}
489,2021-05-02,"{'PerMillion': '52', 'PerUser': '3.10'}",825,{'PerMillion': '680'}
490,2021-05-03,"{'PerMillion': '34', 'PerUser': '3.10'}",1148,{'PerMillion': '510'}
491,2021-05-04,"{'PerMillion': '43', 'PerUser': '3.20'}",895,{'PerMillion': '630'}
492,2021-05-05,"{'PerMillion': '55', 'PerUser': '3.10'}",683,{'PerMillion': '810'}
493,2021-05-06,"{'PerMillion': '40', 'PerUser': '3.40'}",1036,{'PerMillion': '560'}
494,2021-05-07,"{'PerMillion': '39', 'PerUser': '3.20'}",1034,{'PerMillion': '550'}
495,2021-05-08,"{'PerMillion': '57', 'PerUser': '4.50'}",995,{'PerMillion': '520'}
496,2021-05-09,"{'PerMillion': '42', 'PerUser': '2.60'}",922,{'PerMillion': '640'}
497,2021-05-10,"{'PerMillion': '41', 'PerUser': '2.90'}",865,{'PerMillion': '680'}
498,2021-05-11,"{'PerMillion': '44', 'PerUser': '3.60'}",981,{'PerMillion': '580'}
499,2021-05-12,"{'PerMillion': '61', 'PerUser': '3.60'}",665,{'PerMillion': '790'}
500,2021-05-13,"{'PerMillion': '54', 'PerUser': '3.20'}",730,{'PerMillion': '760'}
501,2021-05-14,"{'PerMillion': '49', 'PerUser': '3.50'}",837,{'PerMillion': '630'}
502,2021-05-15,"{'PerMillion': '70', 'PerUser': '4.20'}",705,{'PerMillion': '680'}
503,2021-05-16,"{'PerMillion': '74', 'PerUser': '3.70'}",636,{'PerMillion': '800'}
504,2021-05-17,"{'PerMillion': '43', 'PerUser': '3.30'}",895,{'PerMillion': '640'}
505,2021-05-18,"{'PerMillion': '52', 'PerUser': '3.20'}",707,{'PerMillion': '770'}
506,2021-05-19,"{'PerMillion': '41', 'PerUser': '3.00'}",902,{'PerMillion': '630'}
507,2021-05-20,"{'PerMillion': '46', 'PerUser': '3.60'}",919,{'PerMillion': '590'}
508,2021-05-21,"{'PerMillion': '51', 'PerUser': '3.90'}",869,{'PerMillion': '590'}
